country,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
Algeria,2020-03-05,nowcast,2,1.1,3.1,1.5,2.3,0.02
Algeria,2020-03-06,nowcast,2.1,1.2,3.1,1.6,2.3,0.01
Algeria,2020-03-07,nowcast,2.1,1.3,3.2,1.7,2.5,0.01
Algeria,2020-03-08,nowcast,2.1,1.3,3.1,1.7,2.4,0.01
Algeria,2020-03-09,nowcast,2.1,1.3,3,1.7,2.4,0
Algeria,2020-03-10,nowcast,2.1,1.3,2.9,1.7,2.3,0
Algeria,2020-03-11,nowcast,2,1.3,2.7,1.6,2.2,0
Algeria,2020-03-12,nowcast,1.9,1.3,2.6,1.6,2.1,0
Algeria,2020-03-13,nowcast,1.9,1.3,2.5,1.6,2.1,0
Algeria,2020-03-14,nowcast,1.9,1.3,2.4,1.6,2.1,0
Algeria,2020-03-15,nowcast,1.8,1.4,2.4,1.6,2,0
Algeria,2020-03-16,nowcast,1.8,1.4,2.3,1.6,1.9,0
Algeria,2020-03-17,nowcast,1.7,1.3,2.1,1.5,1.8,0
Algeria,2020-03-18,nowcast,1.6,1.3,2.1,1.5,1.8,0
Algeria,2020-03-19,nowcast,1.6,1.2,1.9,1.4,1.7,0
Algeria,2020-03-20,nowcast,1.5,1.2,1.9,1.4,1.6,0
Algeria,2020-03-21,nowcast,1.5,1.2,1.8,1.4,1.6,0
Algeria,2020-03-22,nowcast,1.5,1.2,1.8,1.3,1.6,0
Algeria,2020-03-23,nowcast,1.5,1.2,1.7,1.3,1.6,0
Algeria,2020-03-24,nowcast,1.4,1.2,1.7,1.3,1.5,0
Algeria,2020-03-25,nowcast,1.4,1.2,1.7,1.3,1.5,0
Algeria,2020-03-26,nowcast,1.4,1.1,1.6,1.3,1.4,0
Algeria,2020-03-27,nowcast,1.3,1.1,1.5,1.2,1.4,0.02
Algeria,2020-03-28,nowcast,1.2,1,1.4,1.1,1.3,0.07
Algeria,2020-03-29,nowcast,1.1,0.9,1.3,1,1.2,0.27
Algeria,2020-03-30,nowcast,1,0.8,1.2,0.9,1,0.57
Algeria,2020-03-31,nowcast,0.9,0.7,1.1,0.8,1,0.8
Algeria,2020-04-01,nowcast,0.9,0.7,1,0.8,1,0.86
Algeria,2020-04-02,nowcast,0.9,0.8,1.1,0.9,1,0.82
Algeria,2020-04-03,nowcast,0.9,0.8,1.1,0.9,1,0.71
Algeria,2020-04-04,nowcast,1,0.8,1.1,0.9,1,0.58
Algeria,2020-04-05,nowcast,1,0.9,1.2,0.9,1.1,0.5
Algeria,2020-04-06,nowcast,1,0.9,1.2,1,1.1,0.39
Algeria,2020-04-07,nowcast,1,0.9,1.2,1,1.1,0.33
Algeria,2020-04-08,nowcast,1.1,0.9,1.3,1,1.1,0.21
Algeria,2020-04-09,nowcast,1.1,0.9,1.3,1,1.2,0.14
Algeria,2020-04-10,nowcast,1.1,1,1.3,1,1.2,0.1
Algeria,2020-04-11,nowcast,1.1,1,1.3,1,1.2,0.09
Algeria,2020-04-12,nowcast,1.1,0.9,1.3,1,1.2,0.11
Algeria,2020-04-13,nowcast,1.1,0.9,1.3,1,1.2,0.18
Algeria,2020-04-14,nowcast,1.1,0.9,1.2,1,1.1,0.28
Algeria,2020-04-15,nowcast,1,0.9,1.2,1,1.1,0.36
Algeria,2020-04-16,nowcast,1,0.9,1.2,1,1.1,0.33
Algeria,2020-04-17,nowcast,1.1,0.9,1.2,1,1.1,0.25
Algeria,2020-04-18,nowcast,1.1,0.9,1.3,1,1.1,0.17
Algeria,2020-04-19,nowcast,1.1,0.9,1.3,1,1.2,0.13
Algeria,2020-04-20,nowcast,1.1,0.9,1.4,1,1.2,0.12
Algeria,2020-04-21,forecast,1.1,0.8,1.5,1,1.2,0.25
Algeria,2020-04-22,forecast,1.1,0.7,1.6,0.9,1.3,0.29
Algeria,2020-04-23,forecast,1.1,0.6,1.7,0.9,1.3,0.34
Algeria,2020-04-24,forecast,1.1,0.5,1.8,0.9,1.4,0.35
Algeria,2020-04-25,forecast,1.1,0.4,1.8,0.8,1.4,0.38
Algeria,2020-04-26,forecast,1.1,0.4,1.9,0.8,1.4,0.38
Algeria,2020-04-27,forecast,1.1,0.3,1.9,0.8,1.4,0.39
Algeria,2020-04-28,forecast,1.1,0,1.8,0.8,1.5,0.39
Algeria,2020-04-29,forecast,1.1,0,1.8,0.8,1.4,0.41
Algeria,2020-04-30,forecast,1.1,0,1.9,0.7,1.5,0.41
Algeria,2020-05-01,forecast,1.1,0,2,0.7,1.5,0.42
Algeria,2020-05-02,forecast,1.1,0,2,0.7,1.4,0.42
Algeria,2020-05-03,forecast,1.1,0,2,0.7,1.5,0.42
Algeria,2020-05-04,forecast,1.1,0,2.1,0.6,1.5,0.43
Argentina,2020-03-02,nowcast,2.2,1.1,3.5,1.7,2.6,0.02
Argentina,2020-03-03,nowcast,2.2,1.2,3.3,1.7,2.5,0.01
Argentina,2020-03-04,nowcast,2.1,1.2,3.1,1.7,2.4,0.01
Argentina,2020-03-05,nowcast,2.1,1.2,3,1.7,2.4,0
Argentina,2020-03-06,nowcast,2.1,1.3,3,1.6,2.3,0
Argentina,2020-03-07,nowcast,2.1,1.3,2.9,1.6,2.3,0
Argentina,2020-03-08,nowcast,2,1.4,2.8,1.7,2.3,0
Argentina,2020-03-09,nowcast,2,1.4,2.8,1.7,2.2,0
Argentina,2020-03-10,nowcast,2,1.4,2.6,1.7,2.2,0
Argentina,2020-03-11,nowcast,2,1.4,2.6,1.7,2.2,0
Argentina,2020-03-12,nowcast,1.9,1.4,2.5,1.7,2.1,0
Argentina,2020-03-13,nowcast,1.9,1.4,2.4,1.7,2.1,0
Argentina,2020-03-14,nowcast,1.8,1.4,2.3,1.6,2,0
Argentina,2020-03-15,nowcast,1.8,1.4,2.2,1.6,1.9,0
Argentina,2020-03-16,nowcast,1.7,1.3,2.1,1.5,1.8,0
Argentina,2020-03-17,nowcast,1.6,1.3,2,1.5,1.7,0
Argentina,2020-03-18,nowcast,1.5,1.2,1.9,1.4,1.7,0
Argentina,2020-03-19,nowcast,1.5,1.2,1.8,1.4,1.6,0
Argentina,2020-03-20,nowcast,1.4,1.1,1.7,1.3,1.5,0.01
Argentina,2020-03-21,nowcast,1.3,1.1,1.6,1.2,1.4,0.01
Argentina,2020-03-22,nowcast,1.2,1,1.5,1.2,1.3,0.04
Argentina,2020-03-23,nowcast,1.2,0.9,1.4,1.1,1.3,0.09
Argentina,2020-03-24,nowcast,1.1,0.9,1.3,1.1,1.2,0.12
Argentina,2020-03-25,nowcast,1.1,0.9,1.3,1,1.2,0.11
Argentina,2020-03-26,nowcast,1.1,0.9,1.3,1,1.2,0.13
Argentina,2020-03-27,nowcast,1.1,1,1.3,1,1.2,0.12
Argentina,2020-03-28,nowcast,1.1,1,1.3,1,1.2,0.11
Argentina,2020-03-29,nowcast,1.1,1,1.3,1,1.2,0.13
Argentina,2020-03-30,nowcast,1.1,0.9,1.3,1,1.1,0.15
Argentina,2020-03-31,nowcast,1.1,0.9,1.2,1,1.1,0.23
Argentina,2020-04-01,nowcast,1,0.9,1.2,1,1.1,0.42
Argentina,2020-04-02,nowcast,1,0.8,1.1,0.9,1.1,0.52
Argentina,2020-04-03,nowcast,1,0.9,1.1,0.9,1.1,0.51
Argentina,2020-04-04,nowcast,1,0.9,1.2,1,1.1,0.43
Argentina,2020-04-05,nowcast,1,0.9,1.2,1,1.1,0.37
Argentina,2020-04-06,nowcast,1,0.9,1.2,1,1.1,0.31
Argentina,2020-04-07,nowcast,1,0.9,1.2,1,1.1,0.29
Argentina,2020-04-08,nowcast,1,0.9,1.2,1,1.1,0.28
Argentina,2020-04-09,nowcast,1.1,0.9,1.2,1,1.1,0.24
Argentina,2020-04-10,nowcast,1.1,0.9,1.2,1,1.1,0.16
Argentina,2020-04-11,nowcast,1.1,1,1.3,1,1.2,0.12
Argentina,2020-04-12,nowcast,1.1,1,1.3,1.1,1.2,0.08
Argentina,2020-04-13,nowcast,1.1,1,1.3,1.1,1.2,0.06
Argentina,2020-04-14,nowcast,1.1,1,1.3,1.1,1.2,0.07
Argentina,2020-04-15,nowcast,1.1,0.9,1.3,1.1,1.2,0.11
Argentina,2020-04-16,nowcast,1.1,0.9,1.3,1.1,1.2,0.12
Argentina,2020-04-17,nowcast,1.1,1,1.3,1.1,1.2,0.11
Argentina,2020-04-18,nowcast,1.1,1,1.3,1.1,1.2,0.1
Argentina,2020-04-19,nowcast,1.1,1,1.3,1.1,1.2,0.11
Argentina,2020-04-20,nowcast,1.1,1,1.3,1.1,1.2,0.09
Argentina,2020-04-21,forecast,1.1,0.9,1.5,1,1.2,0.19
Argentina,2020-04-22,forecast,1.1,0.7,1.5,1,1.3,0.25
Argentina,2020-04-23,forecast,1.1,0.7,1.5,1,1.3,0.28
Argentina,2020-04-24,forecast,1.1,0.6,1.6,1,1.3,0.32
Argentina,2020-04-25,forecast,1.1,0.6,1.7,0.9,1.3,0.33
Argentina,2020-04-26,forecast,1.1,0.6,1.7,0.9,1.3,0.36
Argentina,2020-04-27,forecast,1.1,0.5,1.8,0.8,1.3,0.37
Argentina,2020-04-28,forecast,1.1,0.4,1.8,0.8,1.3,0.41
Argentina,2020-04-29,forecast,1.1,0.4,1.8,0.9,1.4,0.4
Argentina,2020-04-30,forecast,1.1,0.3,1.8,0.8,1.4,0.4
Argentina,2020-05-01,forecast,1.1,0.3,1.9,0.8,1.4,0.41
Argentina,2020-05-02,forecast,1.1,0,1.7,0.8,1.4,0.42
Argentina,2020-05-03,forecast,1.1,0,1.8,0.7,1.4,0.44
Argentina,2020-05-04,forecast,1.1,0,1.8,0.7,1.4,0.43
Armenia,2020-03-09,nowcast,2,1.3,2.9,1.7,2.3,0
Armenia,2020-03-10,nowcast,1.9,1.3,2.7,1.6,2.2,0
Armenia,2020-03-11,nowcast,1.8,1.2,2.5,1.5,2,0.01
Armenia,2020-03-12,nowcast,1.7,1.1,2.3,1.5,1.9,0.01
Armenia,2020-03-13,nowcast,1.6,1.1,2.1,1.3,1.7,0.02
Armenia,2020-03-14,nowcast,1.5,1,1.9,1.3,1.7,0.03
Armenia,2020-03-15,nowcast,1.4,1,1.8,1.2,1.5,0.04
Armenia,2020-03-16,nowcast,1.4,1,1.8,1.2,1.6,0.05
Armenia,2020-03-17,nowcast,1.4,1,1.8,1.2,1.5,0.04
Armenia,2020-03-18,nowcast,1.4,1,1.7,1.2,1.5,0.03
Armenia,2020-03-19,nowcast,1.4,1,1.7,1.2,1.5,0.03
Armenia,2020-03-20,nowcast,1.3,1,1.6,1.2,1.4,0.04
Armenia,2020-03-21,nowcast,1.3,1,1.6,1.1,1.4,0.07
Armenia,2020-03-22,nowcast,1.2,0.9,1.5,1.1,1.3,0.1
Armenia,2020-03-23,nowcast,1.2,0.9,1.5,1.1,1.3,0.13
Armenia,2020-03-24,nowcast,1.2,0.9,1.4,1.1,1.3,0.16
Armenia,2020-03-25,nowcast,1.1,0.9,1.4,1,1.2,0.19
Armenia,2020-03-26,nowcast,1.1,0.9,1.4,1,1.2,0.18
Armenia,2020-03-27,nowcast,1.1,0.9,1.4,1,1.2,0.22
Armenia,2020-03-28,nowcast,1,0.8,1.3,0.9,1.1,0.38
Armenia,2020-03-29,nowcast,1,0.7,1.2,0.9,1.1,0.58
Armenia,2020-03-30,nowcast,0.9,0.7,1.1,0.8,1,0.79
Armenia,2020-03-31,nowcast,0.8,0.6,1.1,0.7,0.9,0.9
Armenia,2020-04-01,nowcast,0.8,0.6,1,0.7,0.9,0.92
Armenia,2020-04-02,nowcast,0.9,0.6,1.1,0.8,0.9,0.86
Armenia,2020-04-03,nowcast,0.9,0.7,1.2,0.8,1,0.69
Armenia,2020-04-04,nowcast,1,0.8,1.3,0.9,1.1,0.45
Armenia,2020-04-05,nowcast,1.1,0.9,1.4,1,1.2,0.27
Armenia,2020-04-06,nowcast,1.2,0.9,1.5,1,1.2,0.13
Armenia,2020-04-07,nowcast,1.2,0.9,1.5,1.1,1.3,0.07
Armenia,2020-04-08,nowcast,1.2,1,1.6,1.1,1.3,0.04
Armenia,2020-04-09,nowcast,1.2,1,1.5,1.1,1.3,0.04
Armenia,2020-04-10,nowcast,1.2,1,1.5,1.1,1.3,0.07
Armenia,2020-04-11,nowcast,1.2,0.9,1.5,1.1,1.3,0.08
Armenia,2020-04-12,nowcast,1.2,0.9,1.4,1.1,1.3,0.11
Armenia,2020-04-13,nowcast,1.2,0.9,1.4,1.1,1.3,0.11
Armenia,2020-04-14,nowcast,1.2,0.9,1.4,1.1,1.3,0.1
Armenia,2020-04-15,nowcast,1.2,0.9,1.4,1.1,1.3,0.09
Armenia,2020-04-16,nowcast,1.2,0.9,1.4,1.1,1.3,0.1
Armenia,2020-04-17,nowcast,1.2,0.9,1.4,1.1,1.2,0.12
Armenia,2020-04-18,nowcast,1.1,0.9,1.4,1,1.2,0.15
Armenia,2020-04-19,nowcast,1.1,0.9,1.4,1,1.2,0.2
Armenia,2020-04-20,nowcast,1.1,0.8,1.4,1,1.2,0.27
Armenia,2020-04-21,forecast,1.1,0.7,1.5,0.9,1.2,0.33
Armenia,2020-04-22,forecast,1.1,0.6,1.5,0.9,1.2,0.37
Armenia,2020-04-23,forecast,1.1,0.6,1.6,0.9,1.3,0.4
Armenia,2020-04-24,forecast,1.1,0.5,1.6,0.9,1.3,0.41
Armenia,2020-04-25,forecast,1.1,0.5,1.7,0.8,1.3,0.43
Armenia,2020-04-26,forecast,1.1,0.4,1.7,0.8,1.3,0.43
Armenia,2020-04-27,forecast,1,0.4,1.7,0.8,1.3,0.44
Armenia,2020-04-28,forecast,1,0.3,1.8,0.8,1.4,0.46
Armenia,2020-04-29,forecast,1.1,0.2,1.8,0.8,1.4,0.45
Armenia,2020-04-30,forecast,1,0,1.6,0.7,1.3,0.48
Armenia,2020-05-01,forecast,1,0,1.7,0.7,1.3,0.49
Armenia,2020-05-02,forecast,1,0,1.7,0.7,1.3,0.48
Armenia,2020-05-03,forecast,1,0,1.7,0.7,1.4,0.49
Armenia,2020-05-04,forecast,1,0,1.8,0.6,1.4,0.5
Australia,2020-02-28,nowcast,2.2,1.4,3.1,1.9,2.5,0
Australia,2020-02-29,nowcast,2.2,1.5,2.9,1.8,2.4,0
Australia,2020-03-01,nowcast,2.1,1.5,2.9,1.8,2.3,0
Australia,2020-03-02,nowcast,2.1,1.5,2.8,1.8,2.3,0
Australia,2020-03-03,nowcast,2.1,1.6,2.8,1.8,2.3,0
Australia,2020-03-04,nowcast,2.1,1.6,2.7,1.9,2.3,0
Australia,2020-03-05,nowcast,2.1,1.6,2.7,1.9,2.3,0
Australia,2020-03-06,nowcast,2.1,1.6,2.6,1.8,2.2,0
Australia,2020-03-07,nowcast,2.1,1.6,2.6,1.8,2.2,0
Australia,2020-03-08,nowcast,2,1.6,2.6,1.8,2.2,0
Australia,2020-03-09,nowcast,2,1.6,2.5,1.8,2.1,0
Australia,2020-03-10,nowcast,2,1.6,2.4,1.8,2.1,0
Australia,2020-03-11,nowcast,1.9,1.6,2.3,1.7,2,0
Australia,2020-03-12,nowcast,1.8,1.5,2.2,1.7,1.9,0
Australia,2020-03-13,nowcast,1.8,1.5,2.1,1.6,1.9,0
Australia,2020-03-14,nowcast,1.7,1.4,2,1.6,1.8,0
Australia,2020-03-15,nowcast,1.6,1.4,1.9,1.5,1.7,0
Australia,2020-03-16,nowcast,1.5,1.3,1.8,1.4,1.6,0
Australia,2020-03-17,nowcast,1.4,1.2,1.7,1.3,1.5,0
Australia,2020-03-18,nowcast,1.3,1.1,1.5,1.2,1.3,0
Australia,2020-03-19,nowcast,1.2,1,1.3,1.1,1.2,0.04
Australia,2020-03-20,nowcast,1.1,0.9,1.2,1,1.1,0.27
Australia,2020-03-21,nowcast,1,0.8,1.1,0.9,1,0.73
Australia,2020-03-22,nowcast,0.9,0.8,1,0.8,0.9,0.95
Australia,2020-03-23,nowcast,0.8,0.7,0.9,0.8,0.9,0.99
Australia,2020-03-24,nowcast,0.8,0.7,0.9,0.8,0.8,1
Australia,2020-03-25,nowcast,0.8,0.7,0.8,0.7,0.8,1
Australia,2020-03-26,nowcast,0.7,0.6,0.8,0.7,0.7,1
Australia,2020-03-27,nowcast,0.6,0.6,0.7,0.6,0.7,1
Australia,2020-03-28,nowcast,0.6,0.5,0.7,0.6,0.6,1
Australia,2020-03-29,nowcast,0.6,0.5,0.7,0.5,0.6,1
Australia,2020-03-30,nowcast,0.5,0.4,0.6,0.5,0.6,1
Australia,2020-03-31,nowcast,0.5,0.4,0.6,0.4,0.5,1
Australia,2020-04-01,nowcast,0.5,0.4,0.6,0.4,0.5,1
Australia,2020-04-02,nowcast,0.5,0.4,0.6,0.4,0.5,1
Australia,2020-04-03,nowcast,0.5,0.4,0.7,0.5,0.6,1
Australia,2020-04-04,nowcast,0.5,0.4,0.7,0.5,0.6,1
Australia,2020-04-05,nowcast,0.5,0.4,0.7,0.5,0.6,1
Australia,2020-04-06,nowcast,0.5,0.4,0.7,0.5,0.6,1
Australia,2020-04-07,nowcast,0.5,0.4,0.7,0.4,0.6,1
Australia,2020-04-08,nowcast,0.5,0.4,0.7,0.5,0.6,1
Australia,2020-04-09,nowcast,0.6,0.4,0.8,0.5,0.6,1
Australia,2020-04-10,nowcast,0.6,0.4,0.8,0.5,0.7,0.99
Australia,2020-04-11,nowcast,0.6,0.4,0.8,0.5,0.7,0.99
Australia,2020-04-12,nowcast,0.6,0.4,0.8,0.5,0.7,0.99
Australia,2020-04-13,nowcast,0.6,0.4,0.8,0.5,0.7,0.99
Australia,2020-04-14,nowcast,0.6,0.3,0.8,0.5,0.7,0.99
Australia,2020-04-15,nowcast,0.6,0.3,0.8,0.4,0.6,0.99
Australia,2020-04-16,nowcast,0.5,0.3,0.8,0.4,0.6,0.99
Australia,2020-04-17,nowcast,0.6,0.3,0.9,0.4,0.7,0.96
Australia,2020-04-18,nowcast,0.7,0.3,1,0.5,0.8,0.91
Australia,2020-04-19,nowcast,0.8,0.4,1.2,0.6,0.9,0.79
Australia,2020-04-20,nowcast,0.9,0.4,1.5,0.6,1,0.66
Australia,2020-04-21,forecast,0.9,0.3,1.5,0.6,1.1,0.65
Australia,2020-04-22,forecast,0.9,0.2,1.6,0.5,1,0.64
Australia,2020-04-23,forecast,0.9,0.2,1.6,0.5,1.1,0.63
Australia,2020-04-24,forecast,0.8,0.1,1.7,0.5,1,0.63
Australia,2020-04-25,forecast,0.9,0,1.6,0.5,1.1,0.62
Australia,2020-04-26,forecast,0.8,0,1.6,0.4,1.1,0.62
Australia,2020-04-27,forecast,0.8,0,1.7,0.4,1.1,0.62
Australia,2020-04-28,forecast,0.8,0,1.7,0.4,1.1,0.62
Australia,2020-04-29,forecast,0.8,0,1.7,0.4,1.1,0.61
Australia,2020-04-30,forecast,0.8,0,1.8,0.4,1.1,0.61
Australia,2020-05-01,forecast,0.8,0,1.8,0.3,1.1,0.62
Australia,2020-05-02,forecast,0.8,0,1.9,0,0.8,0.62
Australia,2020-05-03,forecast,0.8,0,1.8,0,0.8,0.62
Australia,2020-05-04,forecast,0.8,0,1.9,0,0.8,0.62
Austria,2020-02-28,nowcast,2.4,1.7,3.1,2,2.6,0
Austria,2020-02-29,nowcast,2.3,1.7,3,2,2.5,0
Austria,2020-03-01,nowcast,2.3,1.8,2.9,2,2.5,0
Austria,2020-03-02,nowcast,2.2,1.7,2.8,2,2.4,0
Austria,2020-03-03,nowcast,2.2,1.7,2.7,1.9,2.3,0
Austria,2020-03-04,nowcast,2.1,1.7,2.7,1.9,2.3,0
Austria,2020-03-05,nowcast,2.1,1.7,2.5,1.9,2.3,0
Austria,2020-03-06,nowcast,2.1,1.7,2.5,1.9,2.2,0
Austria,2020-03-07,nowcast,2,1.6,2.4,1.8,2.1,0
Austria,2020-03-08,nowcast,1.9,1.6,2.3,1.8,2,0
Austria,2020-03-09,nowcast,1.9,1.6,2.2,1.7,2,0
Austria,2020-03-10,nowcast,1.8,1.5,2.1,1.7,1.9,0
Austria,2020-03-11,nowcast,1.7,1.4,2,1.6,1.8,0
Austria,2020-03-12,nowcast,1.7,1.4,1.9,1.5,1.7,0
Austria,2020-03-13,nowcast,1.6,1.4,1.8,1.5,1.7,0
Austria,2020-03-14,nowcast,1.5,1.3,1.7,1.4,1.6,0
Austria,2020-03-15,nowcast,1.4,1.3,1.7,1.4,1.5,0
Austria,2020-03-16,nowcast,1.4,1.2,1.6,1.3,1.4,0
Austria,2020-03-17,nowcast,1.3,1.1,1.5,1.2,1.3,0
Austria,2020-03-18,nowcast,1.2,1.1,1.4,1.2,1.3,0
Austria,2020-03-19,nowcast,1.1,1,1.3,1.1,1.2,0.01
Austria,2020-03-20,nowcast,1.1,0.9,1.2,1,1.1,0.2
Austria,2020-03-21,nowcast,1,0.9,1.1,0.9,1,0.72
Austria,2020-03-22,nowcast,0.9,0.8,1,0.9,0.9,0.97
Austria,2020-03-23,nowcast,0.8,0.7,0.9,0.8,0.8,1
Austria,2020-03-24,nowcast,0.8,0.7,0.8,0.7,0.8,1
Austria,2020-03-25,nowcast,0.7,0.7,0.8,0.7,0.8,1
Austria,2020-03-26,nowcast,0.7,0.6,0.8,0.7,0.7,1
Austria,2020-03-27,nowcast,0.7,0.6,0.7,0.6,0.7,1
Austria,2020-03-28,nowcast,0.6,0.6,0.7,0.6,0.7,1
Austria,2020-03-29,nowcast,0.6,0.6,0.7,0.6,0.7,1
Austria,2020-03-30,nowcast,0.6,0.6,0.7,0.6,0.7,1
Austria,2020-03-31,nowcast,0.6,0.6,0.7,0.6,0.7,1
Austria,2020-04-01,nowcast,0.7,0.6,0.8,0.7,0.7,1
Austria,2020-04-02,nowcast,0.7,0.6,0.8,0.7,0.8,1
Austria,2020-04-03,nowcast,0.7,0.6,0.8,0.7,0.8,1
Austria,2020-04-04,nowcast,0.7,0.6,0.8,0.6,0.7,1
Austria,2020-04-05,nowcast,0.6,0.5,0.7,0.6,0.7,1
Austria,2020-04-06,nowcast,0.6,0.5,0.7,0.6,0.6,1
Austria,2020-04-07,nowcast,0.6,0.5,0.7,0.5,0.6,1
Austria,2020-04-08,nowcast,0.5,0.4,0.7,0.5,0.6,1
Austria,2020-04-09,nowcast,0.6,0.4,0.7,0.5,0.6,1
Austria,2020-04-10,nowcast,0.6,0.5,0.7,0.5,0.6,1
Austria,2020-04-11,nowcast,0.6,0.5,0.7,0.5,0.6,1
Austria,2020-04-12,nowcast,0.6,0.5,0.7,0.5,0.6,1
Austria,2020-04-13,nowcast,0.6,0.5,0.8,0.5,0.7,1
Austria,2020-04-14,nowcast,0.6,0.5,0.8,0.6,0.7,1
Austria,2020-04-15,nowcast,0.7,0.5,0.9,0.6,0.8,0.99
